Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045199_MAG_00000036	-	O120	H48	O120:H48	-	Based on 3 allele(s)	wzx:0.998;wzy:0.998;fliC:0.99;	O120-4-wzx;O120-6-wzy;H48-2-fliC;	99.798;99.762;98.731;	100;100;100;	ASCI21-1_SAMEA7045199_MAG_00000036-scaffold_4;ASCI21-1_SAMEA7045199_MAG_00000036-scaffold_4;ASCI21-1_SAMEA7045199_MAG_00000036-scaffold_3;	310577-312058;312884-314143;100460-101956;	1482;1260;1497;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045205_MAG_00000018	-	-	H16	-:H16	-	Based on 1 allele(s)	fliC:0.99;	H16-27-fliC;	98.932;	100;	ASCI21-1_SAMEA7045205_MAG_00000018-scaffold_136;	6921-8512;	1592;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045207_MAG_00000046	-	O25	H1	O25:H1	-	Based on 2 allele(s)	wzx:1;fliC:1;	O25-3-wzx;H1-1-fliC-origin;	100;100;	100;100;	ASCI21-1_SAMEA7045207_MAG_00000046-scaffold_89;ASCI21-1_SAMEA7045207_MAG_00000046-scaffold_108;	2657-3917;7450-9237;	1261;1788;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045213_MAG_00000058	-	O75	H5	O75:H5	-	Based on 2 allele(s)	wzx:1;fliC:1;	O75-4-wzx;H5-6-fliC;	100;100;	100;100;	ASCI21-1_SAMEA7045213_MAG_00000058-scaffold_113;ASCI21-1_SAMEA7045213_MAG_00000058-scaffold_150;	12558-14090;7086-8395;	1533;1310;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045233_MAG_00000051	-	-	H26	-:H26	-	Based on 1 allele(s)	fliC:1;	H26-4-fliC;	99.94;	100;	ASCI21-1_SAMEA7045233_MAG_00000051-scaffold_33;	7070-8742;	1673;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045237_MAG_00000031	-	-	H10	-:H10	-	Based on 1 allele(s)	fliC:1;	H10-17-fliC;	100;	100;	ASCI21-1_SAMEA7045237_MAG_00000031-scaffold_52;	7040-8302;	1263;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045255_MAG_00000041	-	O25	H18	O25:H18	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H18-1-fliC-origin;	96.032;95.673;100;	100;100;100;	ASCI21-1_SAMEA7045255_MAG_00000041-scaffold_1;ASCI21-1_SAMEA7045255_MAG_00000041-scaffold_1;ASCI21-1_SAMEA7045255_MAG_00000041-scaffold_25;	92893-94152;89678-90740;60106-61770;	1260;1063;1665;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045260_MAG_00000066	-	-	H34	-:H34	-	Based on 1 allele(s)	fliC:0.55;	H34-3-fliC;	98.375;	56;	ASCI21-1_SAMEA7045260_MAG_00000066-scaffold_56;	1-923;	923;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045271_MAG_00000007	-	O13/O135	H4	O13/O135:H4	-	Based on 3 allele(s)	wzx:0.998;wzy:0.999;fliC:1;	O13-1-wzx-origin;O13-2-wzy-origin;H4-2-fliC-origin;	99.841;99.913;100;	100;100;100;	ASCI21-1_SAMEA7045271_MAG_00000007-scaffold_40;ASCI21-1_SAMEA7045271_MAG_00000007-scaffold_40;ASCI21-1_SAMEA7045271_MAG_00000007-scaffold_17;	39331-40587;36344-37492;25320-26369;	1257;1149;1050;	v1.0 (11-03-2020)	High similarity O-antigen group 10:O13/O129/O135 as per A.Iguchi et.al (PMID: 25428893)
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045272_MAG_00000069	-	O23	H45	O23:H45	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:0.98;	O23-1-wzx-origin;O23-2-wzy-origin;H45-3-fliC;	100;100;97.891;	100;100;100;	ASCI21-1_SAMEA7045272_MAG_00000069-scaffold_1;ASCI21-1_SAMEA7045272_MAG_00000069-scaffold_1;ASCI21-1_SAMEA7045272_MAG_00000069-scaffold_1;	442203-443408;440339-441364;558698-560404;	1206;1026;1707;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045284_MAG_00000077	-	O15	H1	O15:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O15-4-wzx;O15-8-wzy;H1-11-fliC;	100;100;100;	100;100;100;	ASCI21-1_SAMEA7045284_MAG_00000077-scaffold_50;ASCI21-1_SAMEA7045284_MAG_00000077-scaffold_50;ASCI21-1_SAMEA7045284_MAG_00000077-scaffold_70;	279-1523;2556-3734;9498-11285;	1245;1179;1788;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045287_MAG_00000060	-	O2/O50	H4	O2/O50:H4	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O2-1-wzx-origin;O2-2-wzy-origin;H4-2-fliC-origin;	100;100;100;	100;100;100;	ASCI21-1_SAMEA7045287_MAG_00000060-scaffold_2;ASCI21-1_SAMEA7045287_MAG_00000060-scaffold_2;ASCI21-1_SAMEA7045287_MAG_00000060-scaffold_1;	65022-66284;62347-63309;367984-369033;	1263;963;1050;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045291_MAG_00000008	-	-	H31	-:H31	-	Based on 1 allele(s)	fliC:1;	H31-2-fliC-origin;	100;	100;	ASCI21-1_SAMEA7045291_MAG_00000008-scaffold_61;	15263-16930;	1668;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045300_MAG_00000088	-	O1	H7	O1:H7	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O1-1-wzx-origin;O1-7-wzy;H7-3-fliC-origin;	100;100;99.943;	100;100;100;	ASCI21-1_SAMEA7045300_MAG_00000088-scaffold_61;ASCI21-1_SAMEA7045300_MAG_00000088-scaffold_61;ASCI21-1_SAMEA7045300_MAG_00000088-scaffold_8;	1716-2942;5210-6214;7130-8887;	1227;1005;1758;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045303_MAG_00000029	-	-	H25	-:H25	-	Based on 1 allele(s)	fliC:1;	H25-14-fliC;	100;	100;	ASCI21-1_SAMEA7045303_MAG_00000029-scaffold_15;	6594-7913;	1320;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045316_MAG_00000038	-	O25	H1	O25:H1	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O25-3-wzx;O25-5-wzy;H1-1-fliC-origin;	100;99.906;100;	100;100;100;	ASCI21-1_SAMEA7045316_MAG_00000038-scaffold_34;ASCI21-1_SAMEA7045316_MAG_00000038-scaffold_34;ASCI21-1_SAMEA7045316_MAG_00000038-scaffold_15;	24331-25591;21112-22173;19979-21766;	1261;1063;1788;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045321_MAG_00000033	-	-	H7	-:H7	-	Based on 1 allele(s)	fliC:0.66;	H7-11-fliC-origin;	100;	66;	ASCI21-1_SAMEA7045321_MAG_00000033-scaffold_177;	7956-9117;	1162;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045327_MAG_00000095	-	-	H4	-:H4	-	Based on 1 allele(s)	fliC:1;	H4-1-fliC-origin;	99.524;	100;	ASCI21-1_SAMEA7045327_MAG_00000095-scaffold_102;	684-1733;	1050;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045337_MAG_00000040	-	-	-	-:-	-	-	-							v1.0 (11-03-2020)	No O and H antigen determinant E.coli genes were found. Try running with --verify parameter
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045343_MAG_00000114	-	-	-	-:-	-	-	-							v1.0 (11-03-2020)	No O and H antigen determinant E.coli genes were found. Try running with --verify parameter
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045357_MAG_00000039	-	O175	H16	O175:H16	-	Based on 3 allele(s)	wzx:0.619;wzy:1;fliC:1;	O175-5-wzx;O175-7-wzy;H16-25-fliC;	99.885;100;100;	62;100;100;	ASCI21-1_SAMEA7045357_MAG_00000039-scaffold_1;ASCI21-1_SAMEA7045357_MAG_00000039-scaffold_67;ASCI21-1_SAMEA7045357_MAG_00000039-scaffold_1;	1-870;10012-11142;101493-103067;	870;1131;1575;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045358_MAG_00000067	-	-	H31	-:H31	-	Based on 1 allele(s)	fliC:1;	H31-2-fliC-origin;	100;	100;	ASCI21-1_SAMEA7045358_MAG_00000067-scaffold_22;	6884-8551;	1668;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045380_MAG_00000024	-	-	H1	-:H1	-	Based on 1 allele(s)	fliC:1;	H1-1-fliC-origin;	100;	100;	ASCI21-1_SAMEA7045380_MAG_00000024-scaffold_52;	16321-18108;	1788;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045401_MAG_00000042	-	O1	H7	O1:H7	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O1-3-wzx;O1-6-wzy;H7-3-fliC-origin;	100;100;100;	100;100;100;	ASCI21-1_SAMEA7045401_MAG_00000042-scaffold_1;ASCI21-1_SAMEA7045401_MAG_00000042-scaffold_1;ASCI21-1_SAMEA7045401_MAG_00000042-scaffold_3;	28549-29775;25277-26281;19237-20994;	1227;1005;1758;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045404_MAG_00000008	-	O13/O135	H4	O13/O135:H4	-	Based on 3 allele(s)	wzx:0.998;wzy:0.999;fliC:1;	O13-1-wzx-origin;O13-2-wzy-origin;H4-2-fliC-origin;	99.841;99.913;100;	100;100;100;	ASCI21-1_SAMEA7045404_MAG_00000008-scaffold_60;ASCI21-1_SAMEA7045404_MAG_00000008-scaffold_60;ASCI21-1_SAMEA7045404_MAG_00000008-scaffold_1;	5493-6749;2506-3654;124668-125717;	1257;1149;1050;	v1.0 (11-03-2020)	High similarity O-antigen group 10:O13/O129/O135 as per A.Iguchi et.al (PMID: 25428893)
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045408_MAG_00000049	-	-	H34	-:H34	-	Based on 1 allele(s)	fliC:0.66;	H34-5-fliC;	98.457;	67;	ASCI21-1_SAMEA7045408_MAG_00000049-scaffold_160;	288-1389;	1102;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045418_MAG_00000014	-	O1	H7	O1:H7	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O1-1-wzx-origin;O1-7-wzy;H7-3-fliC-origin;	100;100;99.943;	100;100;100;	ASCI21-1_SAMEA7045418_MAG_00000014-scaffold_14;ASCI21-1_SAMEA7045418_MAG_00000014-scaffold_14;ASCI21-1_SAMEA7045418_MAG_00000014-scaffold_87;	25452-26678;22180-23184;2089-3846;	1227;1005;1758;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045443_MAG_00000085	-	O77/O17/O44/O106	H2	O77/O17/O44/O106:H2	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O77-1-wzx-origin/O17-1-wzx-origin;O77-3-wzy-inhouse/O17-2-wzy-origin;H2-6-fliC;	100;99.925;100;	100;100;100;	ASCI21-1_SAMEA7045443_MAG_00000085-scaffold_1;ASCI21-1_SAMEA7045443_MAG_00000085-scaffold_1;ASCI21-1_SAMEA7045443_MAG_00000085-scaffold_1;	203668-204903;202295-203626;315598-317086;	1236;1332;1489;	v1.0 (11-03-2020)	High similarity O-antigen group 9:O17/O44/O73/O77/O106 as per A.Iguchi et.al (PMID: 25428893)
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045444_MAG_00000025	-	-	H49	-:H49	-	Based on 1 allele(s)	fliC:1;	H49-3-fliC;	100;	100;	ASCI21-1_SAMEA7045444_MAG_00000025-scaffold_12;	111956-113650;	1695;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045454_MAG_00000039	-	O83	H1	O83:H1	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O83-1-wzx-origin;O83-2-wzy-origin;H1-1-fliC-origin;	99.931;100;100;	100;100;100;	ASCI21-1_SAMEA7045454_MAG_00000039-scaffold_1;ASCI21-1_SAMEA7045454_MAG_00000039-scaffold_1;ASCI21-1_SAMEA7045454_MAG_00000039-scaffold_1;	498716-500158;497484-498719;335063-336850;	1443;1236;1788;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045465_MAG_00000053	-	O2	H6	O2:H6	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O2-6-wzx;O2-15-wzy;H6-4-fliC;	100;100;100;	100;100;100;	ASCI21-1_SAMEA7045465_MAG_00000053-scaffold_11;ASCI21-1_SAMEA7045465_MAG_00000053-scaffold_11;ASCI21-1_SAMEA7045465_MAG_00000053-scaffold_1;	32396-33658;29722-30684;408166-409812;	1263;963;1647;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045470_MAG_00000120	-	-	H27	-:H27	-	Based on 1 allele(s)	fliC:1;	H27-7-fliC;	100;	100;	ASCI21-1_SAMEA7045470_MAG_00000120-scaffold_145;	7489-8865;	1377;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045484_MAG_00000018	-	-	-	-:-	-	-	-							v1.0 (11-03-2020)	No O and H antigen determinant E.coli genes were found. Try running with --verify parameter
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045497_MAG_00000117	-	O18	H1	O18:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O18-6-wzx;O18-11-wzy;H1-1-fliC-origin;	100;100;100;	100;100;100;	ASCI21-1_SAMEA7045497_MAG_00000117-scaffold_28;ASCI21-1_SAMEA7045497_MAG_00000117-scaffold_28;ASCI21-1_SAMEA7045497_MAG_00000117-scaffold_11;	28862-30109;27615-28803;110397-112184;	1248;1189;1788;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045500_MAG_00000001	-	O15	H6	O15:H6	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O15-1-wzx-origin;O15-2-wzy-origin;H6-17-fliC;	100;100;99.638;	100;100;100;	ASCI21-1_SAMEA7045500_MAG_00000001-scaffold_36;ASCI21-1_SAMEA7045500_MAG_00000001-scaffold_36;ASCI21-1_SAMEA7045500_MAG_00000001-scaffold_12;	3097-4341;5374-6552;49840-51498;	1245;1179;1659;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045505_MAG_00000062	-	O6	-	O6:-	-	Based on 2 allele(s)	wzx:1;wzy:1;	O6-1-wzx-origin;O6-7-wzy-origin;	100;100;	100;100;	ASCI21-1_SAMEA7045505_MAG_00000062-scaffold_12;ASCI21-1_SAMEA7045505_MAG_00000062-scaffold_12;	27037-28293;28293-29636;	1257;1344;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045506_MAG_00000034	-	O124/O164	H4	O124/O164:H4	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O124-5-wzx;O124-12-wzy;H4-2-fliC-origin;	100;100;100;	100;100;100;	ASCI21-1_SAMEA7045506_MAG_00000034-scaffold_4;ASCI21-1_SAMEA7045506_MAG_00000034-scaffold_4;ASCI21-1_SAMEA7045506_MAG_00000034-scaffold_59;	8725-10239;4410-5198;11688-12737;	1515;789;1050;	v1.0 (11-03-2020)	High similarity O-antigen group 13:O124/O164 as per A.Iguchi et.al (PMID: 25428893)
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045507_MAG_00000005	-	-	-	-:-	-	-	-							v1.0 (11-03-2020)	No O and H antigen determinant E.coli genes were found. Try running with --verify parameter
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045510_MAG_00000040	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	ASCI21-1_SAMEA7045510_MAG_00000040-scaffold_1;ASCI21-1_SAMEA7045510_MAG_00000040-scaffold_1;ASCI21-1_SAMEA7045510_MAG_00000040-scaffold_15;	398653-399912;402065-403127;38259-39308;	1260;1063;1050;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045537_MAG_00000048	-	O1	H15	O1:H15	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O1-1-wzx-origin;O1-7-wzy;H15-1-fliC-origin;	100;100;100;	100;100;100;	ASCI21-1_SAMEA7045537_MAG_00000048-scaffold_31;ASCI21-1_SAMEA7045537_MAG_00000048-scaffold_31;ASCI21-1_SAMEA7045537_MAG_00000048-scaffold_6;	10287-11513;13781-14785;188437-190125;	1227;1005;1689;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045544_MAG_00000035	-	-	H33	-:H33	-	Based on 1 allele(s)	fliC:1;	H33-1-fliC-origin;	100;	100;	ASCI21-1_SAMEA7045544_MAG_00000035-scaffold_89;	13449-14735;	1287;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045584_MAG_00000032	-	-	H5	-:H5	-	Based on 1 allele(s)	fliC:1;	H5-7-fliC;	100;	100;	ASCI21-1_SAMEA7045584_MAG_00000032-scaffold_364;	825-2134;	1310;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045598_MAG_00000013	-	-	H11	-:H11	-	Based on 1 allele(s)	fliC:1;	H11-4-fliC;	99.863;	100;	ASCI21-1_SAMEA7045598_MAG_00000013-scaffold_83;	10144-11602;	1459;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045605_MAG_00000029	-	O99	H4	O99:H4	-	Based on 3 allele(s)	wzm:0.999;wzt:0.998;fliC:0.99;	O99-3-wzm;O99-5-wzt;H4-1-fliC-origin;	99.874;99.846;99.238;	100;100;100;	ASCI21-1_SAMEA7045605_MAG_00000029-scaffold_11;ASCI21-1_SAMEA7045605_MAG_00000029-scaffold_11;ASCI21-1_SAMEA7045605_MAG_00000029-scaffold_7;	37614-38408;36311-37612;46469-47518;	795;1302;1050;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045624_MAG_00000025	-	-	-	-:-	-	-	-							v1.0 (11-03-2020)	No O and H antigen determinant E.coli genes were found. Try running with --verify parameter
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045642_MAG_00000111	-	-	H9	-:H9	-	Based on 1 allele(s)	fliC:1;	H9-5-fliC;	99.553;	100;	ASCI21-1_SAMEA7045642_MAG_00000111-scaffold_119;	7863-9875;	2013;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
ASCI21-1_SAMEA7045643_MAG_00000102	-	O8	H30	O8:H30	-	Based on 2 allele(s)	wzm:0.679;fliC:1;	O8-22-wzm;H30-5-fliC;	99.815;100;	68;100;	ASCI21-1_SAMEA7045643_MAG_00000102-scaffold_2;ASCI21-1_SAMEA7045643_MAG_00000102-scaffold_1;	412436-412976;113234-114946;	541;1713;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
