distance,genome,phylogroup
0.0107405,SHAO19-1_SAMEA5618129_MAG_00000013.fa,D3
0.00194597,SHAO19-1_SAMEA5618132_MAG_00000003.fa,B2-2
0.00205363,SHAO19-1_SAMEA5618134_MAG_00000006.fa,B2-2
0.0140492,SHAO19-1_SAMEA5618135_MAG_00000007.fa,B2-2
0.00694555,SHAO19-1_SAMEA5618136_MAG_00000004.fa,A
0.00232584,SHAO19-1_SAMEA5618139_MAG_00000006.fa,B2-2
0.0109136,SHAO19-1_SAMEA5618142_MAG_00000010.fa,A
0.0171265,SHAO19-1_SAMEA5618144_MAG_00000020.fa,B1
0.0171265,SHAO19-1_SAMEA5618145_MAG_00000002.fa,A
0.00723198,SHAO19-1_SAMEA5618148_MAG_00000007.fa,B2-1
0.00960897,SHAO19-1_SAMEA5618149_MAG_00000019.fa,B1
0.00730426,SHAO19-1_SAMEA5618154_MAG_00000007.fa,B1
0.00928558,SHAO19-1_SAMEA5618155_MAG_00000009.fa,B1
0.00325637,SHAO19-1_SAMEA5618156_MAG_00000002.fa,D2
0.0112201,SHAO19-1_SAMEA5618157_MAG_00000009.fa,B2-2
0.0114865,SHAO19-1_SAMEA5618158_MAG_00000056.fa,B2-2
0.00997914,SHAO19-1_SAMEA5618159_MAG_00000006.fa,B2-2
0.00912584,SHAO19-1_SAMEA5618160_MAG_00000020.fa,A
0.00956826,SHAO19-1_SAMEA5618162_MAG_00000005.fa,A
0.00224371,SHAO19-1_SAMEA5618163_MAG_00000007.fa,B2-2
0.0110882,SHAO19-1_SAMEA5618164_MAG_00000002.fa,B2-1
0.0111321,SHAO19-1_SAMEA5618165_MAG_00000002.fa,B2-1
0.0110882,SHAO19-1_SAMEA5618166_MAG_00000006.fa,B2-1
0.0115761,SHAO19-1_SAMEA5618167_MAG_00000005.fa,B2-1
0.00730426,SHAO19-1_SAMEA5618168_MAG_00000005.fa,B2-1
0.00537869,SHAO19-1_SAMEA5618169_MAG_00000022.fa,A
0.00960897,SHAO19-1_SAMEA5618170_MAG_00000025.fa,A
0.00518381,SHAO19-1_SAMEA5618171_MAG_00000032.fa,A
0.0025468,SHAO19-1_SAMEA5618173_MAG_00000007.fa,D2
0.00218918,SHAO19-1_SAMEA5618175_MAG_00000002.fa,B2-2
0.00587519,SHAO19-1_SAMEA5618178_MAG_00000003.fa,A
0.00785531,SHAO19-1_SAMEA5618185_MAG_00000003.fa,B1
0.00508714,SHAO19-1_SAMEA5618187_MAG_00000004.fa,G
0.00208065,SHAO19-1_SAMEA5618188_MAG_00000001.fa,B2-2
0.00213483,SHAO19-1_SAMEA5618189_MAG_00000002.fa,B2-2
0.0112643,SHAO19-1_SAMEA5618192_MAG_00000002.fa,B2-2
0.0064892,SHAO19-1_SAMEA5618194_MAG_00000009.fa,A
0.00505504,SHAO19-1_SAMEA5618196_MAG_00000008.fa,B2-2
0.00229842,SHAO19-1_SAMEA5618197_MAG_00000015.fa,C
0.0113086,SHAO19-1_SAMEA5618198_MAG_00000009.fa,A
0.00614558,SHAO19-1_SAMEA5618199_MAG_00000002.fa,B2-1
0.00560872,SHAO19-1_SAMEA5618200_MAG_00000002.fa,B2-1
0.00659353,SHAO19-1_SAMEA5618201_MAG_00000007.fa,B2-1
0.0129677,SHAO19-1_SAMEA5618205_MAG_00000004.fa,B2-2
0.00308338,SHAO19-1_SAMEA5618207_MAG_00000003.fa,D3
0.0155619,SHAO19-1_SAMEA5618211_MAG_00000020.fa,F
0.0179508,SHAO19-1_SAMEA5618212_MAG_00000008.fa,B2-2
0.0112201,SHAO19-1_SAMEA5618215_MAG_00000005.fa,B2-2
0.0143537,SHAO19-1_SAMEA5618216_MAG_00000011.fa,B2-2
0.0121217,SHAO19-1_SAMEA5618217_MAG_00000005.fa,B1
0.0115313,SHAO19-1_SAMEA5618218_MAG_00000002.fa,B2-1
0.015616,SHAO19-1_SAMEA5618221_MAG_00000014.fa,B2-2
0.0144562,SHAO19-1_SAMEA5618222_MAG_00000005.fa,B2-2
0.00694555,SHAO19-1_SAMEA5618223_MAG_00000004.fa,B2-2
0.010314,SHAO19-1_SAMEA5618224_MAG_00000013.fa,B2-1
0.00838426,SHAO19-1_SAMEA5618226_MAG_00000015.fa,B1
0.0123068,SHAO19-1_SAMEA5618228_MAG_00000006.fa,A
0.00944662,SHAO19-1_SAMEA5618229_MAG_00000001.fa,B1
0.00524853,SHAO19-1_SAMEA5618230_MAG_00000004.fa,D1
0.00328537,SHAO19-1_SAMEA5618233_MAG_00000002.fa,B2-2
0.00334352,SHAO19-1_SAMEA5618234_MAG_00000003.fa,B2-2
0.0118017,SHAO19-1_SAMEA5618236_MAG_00000012.fa,B2-2
0.0107836,SHAO19-1_SAMEA5618237_MAG_00000007.fa,D2
0.0188053,SHAO19-1_SAMEA5618247_MAG_00000005.fa,B2-2
0.00888862,SHAO19-1_SAMEA5618249_MAG_00000009.fa,B1
0.0083078,SHAO19-1_SAMEA5618250_MAG_00000010.fa,B1
0.00881017,SHAO19-1_SAMEA5618251_MAG_00000012.fa,B1
0.0112201,SHAO19-1_SAMEA5618252_MAG_00000006.fa,A
0.0199514,SHAO19-1_SAMEA5618253_MAG_00000020.fa,D3
0.0287714,SHAO19-1_SAMEA5618254_MAG_00000003.fa,A
0.0126819,SHAO19-1_SAMEA5618255_MAG_00000010.fa,A
0.0111321,SHAO19-1_SAMEA5618260_MAG_00000003.fa,B2-1
0.0157789,SHAO19-1_SAMEA5618261_MAG_00000004.fa,B2-2
0.0103986,SHAO19-1_SAMEA5618263_MAG_00000010.fa,B2-2
0.0100623,SHAO19-1_SAMEA5618267_MAG_00000001.fa,B2-2
0.0115313,SHAO19-1_SAMEA5618271_MAG_00000011.fa,B2-2
0.004991,SHAO19-1_SAMEA5618272_MAG_00000001.fa,B2-1
0.0157245,SHAO19-1_SAMEA5618273_MAG_00000014.fa,B2-1
0.0164427,SHAO19-1_SAMEA5618274_MAG_00000018.fa,B1
0.0125875,SHAO19-1_SAMEA5618277_MAG_00000012.fa,B2-2
0.00652391,SHAO19-1_SAMEA5618280_MAG_00000011.fa,B2-1
0.0129198,SHAO19-1_SAMEA5618281_MAG_00000019.fa,B2-2
0.0166117,SHAO19-1_SAMEA5618285_MAG_00000008.fa,D1
0.0111761,SHAO19-1_SAMEA5618286_MAG_00000005.fa,B2-2
0.0126819,SHAO19-1_SAMEA5618287_MAG_00000005.fa,B2-2
0.0121679,SHAO19-1_SAMEA5618289_MAG_00000009.fa,A
0.0055427,SHAO19-1_SAMEA5618290_MAG_00000008.fa,A
0.00227104,SHAO19-1_SAMEA5618293_MAG_00000016.fa,B2-2
0.00518381,SHAO19-1_SAMEA5618298_MAG_00000005.fa,D1
0.00861543,SHAO19-1_SAMEA5618299_MAG_00000001.fa,D1
0.0134525,SHAO19-1_SAMEA5618300_MAG_00000008.fa,A
0.0168391,SHAO19-1_SAMEA5618304_MAG_00000007.fa,D3
0.00940624,SHAO19-1_SAMEA5618306_MAG_00000006.fa,B2-2
0.0106545,SHAO19-1_SAMEA5618309_MAG_00000003.fa,B2-2
0.0143027,SHAO19-1_SAMEA5618311_MAG_00000012.fa,B2-2
0.00701675,SHAO19-1_SAMEA5618313_MAG_00000002.fa,D3
0.00486359,SHAO19-1_SAMEA5618316_MAG_00000006.fa,D1
0.00531349,SHAO19-1_SAMEA5618319_MAG_00000009.fa,A
0.0126347,SHAO19-1_SAMEA5618322_MAG_00000007.fa,B2-2
0.00662843,SHAO19-1_SAMEA5618325_MAG_00000015.fa,A
0.00550978,SHAO19-1_SAMEA5618328_MAG_00000011.fa,A
0.00486359,SHAO19-1_SAMEA5618329_MAG_00000014.fa,A
0.00274254,SHAO19-1_SAMEA5618330_MAG_00000004.fa,D1
0.00316966,SHAO19-1_SAMEA5618331_MAG_00000004.fa,D1
0.00282712,SHAO19-1_SAMEA5618332_MAG_00000004.fa,D1
0.00420918,SHAO19-1_SAMEA5618333_MAG_00000004.fa,D1
0.00351914,SHAO19-1_SAMEA5618334_MAG_00000004.fa,D1
0.00271444,SHAO19-1_SAMEA5618335_MAG_00000004.fa,D1
0.00944662,SHAO19-1_SAMEA5618336_MAG_00000010.fa,B2-2
0.0123068,SHAO19-1_SAMEA5618341_MAG_00000006.fa,B2-1
0.0114865,SHAO19-1_SAMEA5618342_MAG_00000005.fa,B2-1
0.0114865,SHAO19-1_SAMEA5618343_MAG_00000004.fa,B2-1
0.0114865,SHAO19-1_SAMEA5618344_MAG_00000006.fa,B2-1
0.0111321,SHAO19-1_SAMEA5618345_MAG_00000005.fa,A
0.00819369,SHAO19-1_SAMEA5618350_MAG_00000006.fa,B1
0.0175939,SHAO19-1_SAMEA5618355_MAG_00000016.fa,D1
0.0122604,SHAO19-1_SAMEA5618356_MAG_00000012.fa,B2-2
0.0190552,SHAO19-1_SAMEA5618358_MAG_00000024.fa,D2
0.00534606,SHAO19-1_SAMEA5618359_MAG_00000009.fa,D1
0.00495906,SHAO19-1_SAMEA5618360_MAG_00000011.fa,D1
0.00480022,SHAO19-1_SAMEA5618362_MAG_00000001.fa,D1
0.00314086,SHAO19-1_SAMEA5618364_MAG_00000009.fa,D1
0.0136991,SHAO19-1_SAMEA5618367_MAG_00000005.fa,A
0.0123068,SHAO19-1_SAMEA5618368_MAG_00000006.fa,A
0.0126819,SHAO19-1_SAMEA5618369_MAG_00000005.fa,A
0.0149759,SHAO19-1_SAMEA5618375_MAG_00000004.fa,E2
0.0150285,SHAO19-1_SAMEA5618376_MAG_00000004.fa,E2
0.0233762,SHAO19-1_SAMEA5618378_MAG_00000005.fa,E2
0.00515153,SHAO19-1_SAMEA5618379_MAG_00000004.fa,A
0.00430121,SHAO19-1_SAMEA5618380_MAG_00000003.fa,A
0.0139988,SHAO19-1_SAMEA5618381_MAG_00000019.fa,A
0.0084995,SHAO19-1_SAMEA5618387_MAG_00000004.fa,B2-2
0.00205363,SHAO19-1_SAMEA5618391_MAG_00000012.fa,B2-2
0.00574147,SHAO19-1_SAMEA5618392_MAG_00000016.fa,B1
0.00337267,SHAO19-1_SAMEA5618398_MAG_00000039.fa,B1
0.0171265,SHAO19-1_SAMEA5618399_MAG_00000007.fa,D1
0.0138485,SHAO19-1_SAMEA5618400_MAG_00000002.fa,D2
0.015347,SHAO19-1_SAMEA5618405_MAG_00000002.fa,B2-2
0.00308338,SHAO19-1_SAMEA5618406_MAG_00000002.fa,B2-2
0.0188053,SHAO19-1_SAMEA5618407_MAG_00000004.fa,F
0.00853806,SHAO19-1_SAMEA5618412_MAG_00000004.fa,A
0.0135508,SHAO19-1_SAMEA5618414_MAG_00000020.fa,B2-2
0.0034604,SHAO19-1_SAMEA5618415_MAG_00000014.fa,B1
0.00305472,SHAO19-1_SAMEA5618416_MAG_00000004.fa,B2-2
0.00334352,SHAO19-1_SAMEA5618417_MAG_00000001.fa,B2-2
0.00316966,SHAO19-1_SAMEA5618418_MAG_00000003.fa,B2-2
0.00580821,SHAO19-1_SAMEA5618422_MAG_00000004.fa,B1
0.00594242,SHAO19-1_SAMEA5618423_MAG_00000049.fa,B1
0.00641996,SHAO19-1_SAMEA5618431_MAG_00000003.fa,B2-1
0.0132573,SHAO19-1_SAMEA5618436_MAG_00000013.fa,D1
0.0123533,SHAO19-1_SAMEA5618437_MAG_00000004.fa,G
0.00676872,SHAO19-1_SAMEA5618438_MAG_00000007.fa,A
0.0064892,SHAO19-1_SAMEA5618439_MAG_00000003.fa,A
0.0081558,SHAO19-1_SAMEA5618440_MAG_00000004.fa,A
0.0110444,SHAO19-1_SAMEA5618441_MAG_00000006.fa,B2-1
0.00857671,SHAO19-1_SAMEA5618447_MAG_00000031.fa,B1
0.013112,SHAO19-1_SAMEA5618449_MAG_00000005.fa,D1
0.0196919,SHAO19-1_SAMEA5618451_MAG_00000012.fa,B1
0.00288374,SHAO19-1_SAMEA5618454_MAG_00000014.fa,B2-2
0.00213483,SHAO19-1_SAMEA5618455_MAG_00000008.fa,B2-2
0.00299754,SHAO19-1_SAMEA5618456_MAG_00000011.fa,B2-2
0.00997914,SHAO19-1_SAMEA5618461_MAG_00000003.fa,B2-2
0.00997914,SHAO19-1_SAMEA5618462_MAG_00000003.fa,B2-2
0.00804257,SHAO19-1_SAMEA5618470_MAG_00000028.fa,D1
0.00789262,SHAO19-1_SAMEA5618474_MAG_00000039.fa,B1
0.0135508,SHAO19-1_SAMEA5618475_MAG_00000001.fa,B2-2
0.00194597,SHAO19-1_SAMEA5618481_MAG_00000016.fa,B2-2
0.0187432,SHAO19-1_SAMEA5618482_MAG_00000017.fa,D1
0.0025468,SHAO19-1_SAMEA5618486_MAG_00000007.fa,B2-1
0.00445566,SHAO19-1_SAMEA5618487_MAG_00000020.fa,A
0.0106116,SHAO19-1_SAMEA5618491_MAG_00000019.fa,B2-1
0.0116661,SHAO19-1_SAMEA5618493_MAG_00000020.fa,A
0.0114419,SHAO19-1_SAMEA5618495_MAG_00000011.fa,A
0.0115761,SHAO19-1_SAMEA5618496_MAG_00000005.fa,A
0.00981378,SHAO19-1_SAMEA5618497_MAG_00000019.fa,A
0.0111321,SHAO19-1_SAMEA5618498_MAG_00000003.fa,B2-2
0.023602,SHAO19-1_SAMEA5618500_MAG_00000002.fa,B2-2
0.0105688,SHAO19-1_SAMEA5618501_MAG_00000003.fa,B2-2
0.0107836,SHAO19-1_SAMEA5618502_MAG_00000007.fa,D2
0.0124467,SHAO19-1_SAMEA5618506_MAG_00000017.fa,F
0.00420918,SHAO19-1_SAMEA5618507_MAG_00000002.fa,D1
0.00467416,SHAO19-1_SAMEA5618509_MAG_00000013.fa,D1
0.00408721,SHAO19-1_SAMEA5618510_MAG_00000017.fa,D1
0.0083078,SHAO19-1_SAMEA5618511_MAG_00000011.fa,B1
0.0104835,SHAO19-1_SAMEA5618514_MAG_00000010.fa,B2-1
0.00186568,SHAO19-1_SAMEA5618516_MAG_00000002.fa,B2-2
0.00240836,SHAO19-1_SAMEA5618517_MAG_00000006.fa,B2-2
0.00157453,SHAO19-1_SAMEA5618518_MAG_00000004.fa,B2-2
0.00213483,SHAO19-1_SAMEA5618519_MAG_00000005.fa,B2-2
0.00928558,SHAO19-1_SAMEA5618520_MAG_00000004.fa,B2-2
0.00316966,SHAO19-1_SAMEA5618521_MAG_00000027.fa,B2-2
0.00515153,SHAO19-1_SAMEA5618525_MAG_00000013.fa,D1
0.0109136,SHAO19-1_SAMEA5618531_MAG_00000006.fa,B2-2
0.0115313,SHAO19-1_SAMEA5618532_MAG_00000015.fa,B2-2
0.0109136,SHAO19-1_SAMEA5618533_MAG_00000009.fa,B2-2
0.0108269,SHAO19-1_SAMEA5618534_MAG_00000009.fa,B2-2
0.00325637,SHAO19-1_SAMEA5618536_MAG_00000005.fa,B2-1
0.00302611,SHAO19-1_SAMEA5618537_MAG_00000002.fa,B2-1
0.00305472,SHAO19-1_SAMEA5618538_MAG_00000003.fa,B2-1
0.00492718,SHAO19-1_SAMEA5618540_MAG_00000003.fa,A
0.00408721,SHAO19-1_SAMEA5618543_MAG_00000008.fa,B2-2
0.00411762,SHAO19-1_SAMEA5618544_MAG_00000005.fa,B2-2
0.00363721,SHAO19-1_SAMEA5618545_MAG_00000003.fa,B2-2
0.00360762,SHAO19-1_SAMEA5618547_MAG_00000005.fa,B2-1
0.00744966,SHAO19-1_SAMEA5618549_MAG_00000002.fa,B2-2
0.0131603,SHAO19-1_SAMEA5618550_MAG_00000001.fa,B2-2
0.0110007,SHAO19-1_SAMEA5618551_MAG_00000002.fa,B2-2
0.0127767,SHAO19-1_SAMEA5618564_MAG_00000003.fa,B2-1
0.0134036,SHAO19-1_SAMEA5618568_MAG_00000002.fa,B2-2
0.0138985,SHAO19-1_SAMEA5618569_MAG_00000002.fa,B2-2
0.0138985,SHAO19-1_SAMEA5618570_MAG_00000006.fa,B2-2
0.0106974,SHAO19-1_SAMEA5618571_MAG_00000019.fa,B2-2
0.00819369,SHAO19-1_SAMEA5618572_MAG_00000011.fa,A
0.00698112,SHAO19-1_SAMEA5618574_MAG_00000005.fa,A
0.0101878,SHAO19-1_SAMEA5618575_MAG_00000016.fa,B1
0.0102298,SHAO19-1_SAMEA5618576_MAG_00000007.fa,B1
0.0102718,SHAO19-1_SAMEA5618577_MAG_00000013.fa,B1
0.0106545,SHAO19-1_SAMEA5618578_MAG_00000010.fa,B1
0.0114865,SHAO19-1_SAMEA5618579_MAG_00000018.fa,A
0.0132087,SHAO19-1_SAMEA5618582_MAG_00000048.fa,B2-2
0.0113529,SHAO19-1_SAMEA5618585_MAG_00000004.fa,B2-2
0.0100623,SHAO19-1_SAMEA5618586_MAG_00000004.fa,B2-2
0.0100207,SHAO19-1_SAMEA5618587_MAG_00000001.fa,B2-2
0.0138985,SHAO19-1_SAMEA5618588_MAG_00000020.fa,B2-2
0.006248,SHAO19-1_SAMEA5618589_MAG_00000008.fa,A
0.0163307,SHAO19-1_SAMEA5618593_MAG_00000012.fa,B2-2
0.0168963,SHAO19-1_SAMEA5618595_MAG_00000012.fa,D3
0.0034604,SHAO19-1_SAMEA5618596_MAG_00000007.fa,D1
0.00354859,SHAO19-1_SAMEA5618597_MAG_00000055.fa,D1
0.0107405,SHAO19-1_SAMEA5618600_MAG_00000001.fa,B2-2
0.00439372,SHAO19-1_SAMEA5618606_MAG_00000008.fa,D1
0.0102718,SHAO19-1_SAMEA5618607_MAG_00000003.fa,B2-2
0.0109571,SHAO19-1_SAMEA5618609_MAG_00000011.fa,B2-2
0.0126347,SHAO19-1_SAMEA5618611_MAG_00000008.fa,B2-2
0.0115761,SHAO19-1_SAMEA5618612_MAG_00000002.fa,B2-2
0.0115761,SHAO19-1_SAMEA5618613_MAG_00000002.fa,B2-2
0.0101459,SHAO19-1_SAMEA5618615_MAG_00000012.fa,D2
0.00989629,SHAO19-1_SAMEA5618617_MAG_00000006.fa,D2
0.0123068,SHAO19-1_SAMEA5618619_MAG_00000004.fa,B1
0.0161637,SHAO19-1_SAMEA5618630_MAG_00000001.fa,D3
0.0116661,SHAO19-1_SAMEA5618631_MAG_00000012.fa,A
0.0116661,SHAO19-1_SAMEA5618632_MAG_00000004.fa,A
0.00357808,SHAO19-1_SAMEA5618635_MAG_00000002.fa,B2-1
0.00861543,SHAO19-1_SAMEA5618636_MAG_00000005.fa,B1
0.0180108,SHAO19-1_SAMEA5618639_MAG_00000024.fa,A
0.0102718,SHAO19-1_SAMEA5618640_MAG_00000001.fa,B2-2
0.0102718,SHAO19-1_SAMEA5618641_MAG_00000005.fa,B2-2
0.0112643,SHAO19-1_SAMEA5618649_MAG_00000001.fa,B2-2
0.00451781,SHAO19-1_SAMEA5618653_MAG_00000009.fa,D1
0.00381583,SHAO19-1_SAMEA5618654_MAG_00000002.fa,B2-1
0.00515153,SHAO19-1_SAMEA5618655_MAG_00000002.fa,B2-1
0.00357808,SHAO19-1_SAMEA5618656_MAG_00000005.fa,B2-1
0.0180108,SHAO19-1_SAMEA5618657_MAG_00000013.fa,B1
0.00617965,SHAO19-1_SAMEA5618661_MAG_00000005.fa,A
0.0107836,SHAO19-1_SAMEA5618662_MAG_00000011.fa,B2-1
0.00265838,SHAO19-1_SAMEA5618663_MAG_00000003.fa,B2-1
0.00981378,SHAO19-1_SAMEA5618666_MAG_00000017.fa,B2-2
0.010441,SHAO19-1_SAMEA5618669_MAG_00000022.fa,B2-2
0.00873204,SHAO19-1_SAMEA5618673_MAG_00000026.fa,B1
0.00789262,SHAO19-1_SAMEA5618678_MAG_00000009.fa,B1
0.0122604,SHAO19-1_SAMEA5618681_MAG_00000011.fa,B2-2
0.00430121,SHAO19-1_SAMEA5618684_MAG_00000001.fa,D1
0.0114419,SHAO19-1_SAMEA5618689_MAG_00000007.fa,A
0.0232268,SHAO19-1_SAMEA5618691_MAG_00000013.fa,F
0.0081558,SHAO19-1_SAMEA5618695_MAG_00000002.fa,B1
0.0109571,SHAO19-1_SAMEA5618697_MAG_00000016.fa,B2-1
0.0142518,SHAO19-1_SAMEA5618699_MAG_00000006.fa,B2-2
0.0118927,SHAO19-1_SAMEA5618700_MAG_00000002.fa,B1
0.00489536,SHAO19-1_SAMEA5618701_MAG_00000003.fa,A
0.0122604,SHAO19-1_SAMEA5618702_MAG_00000012.fa,B2-2
0.0134036,SHAO19-1_SAMEA5618703_MAG_00000009.fa,B2-2
0.00712406,SHAO19-1_SAMEA5618706_MAG_00000007.fa,B1
0.0105688,SHAO19-1_SAMEA5618708_MAG_00000005.fa,B2-1
0.0144049,SHAO19-1_SAMEA5618713_MAG_00000002.fa,B2-2
0.0110882,SHAO19-1_SAMEA5618716_MAG_00000003.fa,B2-1
0.0081558,SHAO19-1_SAMEA5618718_MAG_00000004.fa,B1
0.0114865,SHAO19-1_SAMEA5618719_MAG_00000030.fa,B2-2
0.0161637,SHAO19-1_SAMEA5618721_MAG_00000003.fa,D3
0.0169536,SHAO19-1_SAMEA5618722_MAG_00000005.fa,D3
0.0125875,SHAO19-1_SAMEA5618723_MAG_00000007.fa,B1
0.0118017,SHAO19-1_SAMEA5618724_MAG_00000004.fa,B2-2
0.0183741,SHAO19-1_SAMEA5618727_MAG_00000040.fa,A
0.0106974,SHAO19-1_SAMEA5618728_MAG_00000003.fa,B2-2
0.0103562,SHAO19-1_SAMEA5618734_MAG_00000051.fa,B2-2
0.0108702,SHAO19-1_SAMEA5618735_MAG_00000027.fa,B2-2
0.00936594,SHAO19-1_SAMEA5618736_MAG_00000001.fa,B2-2
0.00698112,SHAO19-1_SAMEA5618739_MAG_00000003.fa,A
0.0133547,SHAO19-1_SAMEA5618741_MAG_00000001.fa,B2-2
0.0108269,SHAO19-1_SAMEA5618743_MAG_00000005.fa,B2-2
0.00811798,TAFT14-1_SAMN00001760_MAG_00000019.fa,B1
0.0115313,TAFT14-1_SAMN00001761_MAG_00000026.fa,A
0.00240836,TAFT14-1_SAMN00001766_MAG_00000006.fa,B2-1
0.0284057,TAFT14-1_SAMN00002882_MAG_00000004.fa,B2-2
0.0111761,TAFT14-1_SAMN00149601_MAG_00000002.fa,B2-1
0.00277069,TAFT14-1_SAMN00690842_MAG_00000005.fa,B2-2
0.0130157,TAFT14-1_SAMN00690843_MAG_00000004.fa,A
0.00396608,TAFT14-1_SAMN00691395_MAG_00000002.fa,B2-2
0.0188675,TAFT14-1_SAMN00691408_MAG_00000002.fa,B1
0.00680395,TAFT14-1_SAMN00691414_MAG_00000002.fa,D1
0.006248,TAFT14-1_SAMN00691429_MAG_00000003.fa,B2-1
0.00580821,TAFT14-1_SAMN00691586_MAG_00000015.fa,B2-1
0.0134525,TAFT14-1_SAMN00696735_MAG_00000023.fa,B1
0.0106116,TAFT14-1_SAMN00696741_MAG_00000001.fa,B2-2
0.0103562,TAFT14-1_SAMN00696742_MAG_00000001.fa,B2-2
0.0133547,TAFT14-1_SAMN00696746_MAG_00000001.fa,B2-2
0.00351914,TAFT14-1_SAMN00699742_MAG_00000001.fa,B2-2
0.0121217,TAFT14-1_SAMN00699746_MAG_00000001.fa,B2-2
0.0157245,TAFT14-1_SAMN00769058_MAG_00000006.fa,B1
0.00544411,TAFT14-1_SAMN00779630_MAG_00000006.fa,B2-1
0.0109571,TAFT14-1_SAMN00779899_MAG_00000002.fa,B2-2
0.00924552,TAFT14-1_SAMN00779901_MAG_00000010.fa,B1
0.0219913,TAFT14-1_SAMN00990279_MAG_00000002.fa,B2-2
0.0114865,TAFT14-1_SAMN00990321_MAG_00000016.fa,B2-2
0.0310744,TAFT14-1_SAMN00990327_MAG_00000012.fa,D1
0.00853806,TAFT14-1_SAMN00990340_MAG_00000014.fa,B1
0.00800497,TAFT14-1_SAMN00991536_MAG_00000014.fa,B1
0.00936594,TAFT14-1_SAMN00991546_MAG_00000006.fa,D2
0.0143027,TAFT14-1_SAMN00991577_MAG_00000010.fa,B2-2
0.0118017,TAFT14-1_SAMN00991598_MAG_00000011.fa,B2-2
0.0112643,TAFT14-1_SAMN00998686_MAG_00000001.fa,B2-2
0.00611156,TAFT14-1_SAMN00998693_MAG_00000004.fa,C
0.00560872,TAFT14-1_SAMN00998830_MAG_00000004.fa,B1
0.00645455,TAFT14-1_SAMN00998844_MAG_00000004.fa,F
0.00669844,TAFT14-1_SAMN00998866_MAG_00000005.fa,F
0.00936594,TAFT14-1_SAMN00998872_MAG_00000003.fa,B1
0.0101459,TAFT14-1_SAMN01041705_MAG_00000001.fa,B2-1
0.00442466,TAFT14-1_SAMN01041714_MAG_00000001.fa,D1
0.00348975,TAFT14-1_SAMN01041728_MAG_00000003.fa,B2-2
0.0107836,TAFT14-1_SAMN01041729_MAG_00000002.fa,B2-2
0.0113529,TAFT14-1_SAMN01041746_MAG_00000001.fa,B2-2
0.0130638,TAFT14-1_SAMN01041775_MAG_00000001.fa,B2-2
0.0117112,TAFT14-1_SAMN01041783_MAG_00000002.fa,B2-2
0.0192445,TAFT14-1_SAMN01112480_MAG_00000005.fa,D1
0.00480022,TAFT14-1_SAMN01773310_MAG_00000001.fa,D1
0.011621,TAFT14-1_SAMN01773313_MAG_00000001.fa,B2-2
0.00154832,TAFT14-1_SAMN01773319_MAG_00000003.fa,D2
0.00396608,TAFT14-1_SAMN01773338_MAG_00000005.fa,D1
0.0124467,TAFT14-1_SAMN01773349_MAG_00000001.fa,B2-2
0.0121217,TAFT14-1_SAMN01773357_MAG_00000001.fa,B2-2
0.0120298,TAFT14-1_SAMN01773387_MAG_00000006.fa,B2-2
0.0217093,TAFT14-1_SAMN01773404_MAG_00000003.fa,B2-2
0.00322742,TAFT14-1_SAMN01773406_MAG_00000002.fa,B2-2
0.0209501,TAFT14-1_SAMN01773416_MAG_00000002.fa,B2-2
0.0100623,TAFT14-1_SAMN01773444_MAG_00000007.fa,C
0.00470559,TAFT14-1_SAMN01773456_MAG_00000007.fa,D1
0.00560872,TAFT14-1_SAMN01773464_MAG_00000001.fa,C
0.0204123,TAFT14-1_SAMN01773492_MAG_00000004.fa,B2-2
0.00328537,TAFT14-1_SAMN01773502_MAG_00000003.fa,D2
0.00393593,TAFT14-1_SAMN01774008_MAG_00000001.fa,D1
0.00387578,TAFT14-1_SAMN01774012_MAG_00000002.fa,D1
0.0117112,TAFT14-1_SAMN01774043_MAG_00000002.fa,B2-2
0.00505504,TAFT14-1_SAMN01774051_MAG_00000001.fa,C
0.00408721,TAFT14-1_SAMN01774111_MAG_00000002.fa,B2-2
0.00232584,TAFT14-1_SAMN01774283_MAG_00000003.fa,B2-2
0.0123068,TAFT14-1_SAMN01774302_MAG_00000002.fa,B2-2
0.010314,TAFT14-1_SAMN01774317_MAG_00000001.fa,B2-2
0.0112201,TAFT14-1_SAMN01774326_MAG_00000001.fa,B2-1
0.0028554,TAFT14-1_SAMN01779870_MAG_00000014.fa,B2-1
0.00638544,TAFT14-1_SAMN01779881_MAG_00000001.fa,B2-1
0.00319852,TAFT14-1_SAMN01779884_MAG_00000003.fa,B2-1
0.00334352,TAFT14-1_SAMN01779886_MAG_00000014.fa,B2-1
0.0117112,TAFT14-1_SAMN01779893_MAG_00000003.fa,B2-2
0.0113529,TAFT14-1_SAMN01779902_MAG_00000001.fa,B2-2
0.0112643,TAFT14-1_SAMN01779904_MAG_00000001.fa,B2-2
0.0111321,TAFT14-1_SAMN01779907_MAG_00000007.fa,A
0.00528099,TAFT14-1_SAMN01779912_MAG_00000005.fa,B1
0.00964976,TAFT14-1_SAMN01779914_MAG_00000001.fa,B1
0.00948708,TAFT14-1_SAMN01779916_MAG_00000002.fa,B1
0.0116661,TAFT14-1_SAMN01779924_MAG_00000003.fa,B2-2
0.0174761,TAFT14-1_SAMN01779926_MAG_00000004.fa,D2
0.00989629,TAFT14-1_SAMN01779927_MAG_00000001.fa,B2-2
